longitude, latitude
-107.3557466906603, 33.4755430804051
-107.2213808928592, 33.78907662749563
-107.4900571309264, 33.90983101741671
-107.8776028038299, 33.91226732214826
-108.1952313394429, 33.87055233698182
-108.4844732417921, 33.64446262989934
-108.5441601994823, 33.36293406100011
-108.2944025024965, 33.31781403220355
-107.7381764963596, 33.45403116251492
-107.3557466906603, 33.4755430804051
