longitude, latitude
-103.1187550544884, 37.24982299515379
-103.4496730603322, 37.08832910714742
-103.7259179007731, 36.87269859020289
-103.7445331203338, 36.71844385667013
-104.2156601878536, 36.12884536603344
-103.904370783463, 35.81609597516528
-103.5140513845424, 36.07627909655751
-102.9103115099621, 37.21964773853015
-103.1187550544884, 37.24982299515379
