longitude, latitude
-105.4189397255328, 34.06138948939719
-105.4476525943229, 33.97580010925575
-105.4614525503236, 33.87399257197561
-105.0536171428084, 33.90098253595691
-104.8081850155489, 33.95653408140078
-104.9985254981768, 34.17366264759449
-105.4189397255328, 34.06138948939719
